PeakID,Chromosome,Start Position,Stop Position,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
Msn2-chr04-518521,chr04,518186,518888,0.482667795,-0.021180158,0.560445551,0.715157824,0.382572082,0.350176731
Msn2-chr04-519542,chr04,519370,519944,0.56591537,0.607768159,1.038554639,1.08864481,0.714765748,0.659132521
Msn2-chr04-520933,chr04,520682,521128,0.379824036,0.112685256,1.114621953,1.018667253,0.678319784,0.408574805
Msn2-chr04-525129,chr04,524906,525352,-0.080685503,0.047840692,0.932657459,0.61736367,0.126643779,0.031252468
Msn2-chr04-539193,chr04,538698,539112,-0.316785236,1.238617721,1.91120235,1.620443118,0.363302735,0.833403906
Msn2-chr04-542313,chr04,542186,542760,-0.18797604,0.88108254,2.151494907,1.325988799,0.17976892,0.335216392
Msn2-chr04-543806,chr04,543466,544200,-0.464941575,1.494631473,2.005710694,1.289654486,0.132410714,-0.603863378
Msn2-chr04-550980,chr04,550474,551464,-0.158302042,1.206012375,1.967862842,1.081579394,0.027711361,-0.410612233
Msn2-chr04-556419,chr04,556490,556616,-1.875829549,-0.509820791,0.209852448,1.116875386,-0.799853375,-1.139961319
Msn2-chr04-562921,chr04,562474,563464,-0.234598097,0.426673095,1.47634662,0.974379077,0.146291737,-0.620641876
Msn2-chr04-568921,chr04,568618,569192,0.443321614,0.63996095,1.170933507,0.882541038,0.950580023,0.466992842
Msn2-chr04-573945,chr04,573642,574248,-0.256338863,0.535228792,1.635508449,0.976844548,0.331748782,-0.164727187
Msn2-chr04-587813,chr04,587594,587784,0.120625284,-0.476869929,1.224427199,0.880625833,0.417522488,1.13952836
Msn2-chr04-593849,chr04,593770,594024,0.277219768,0.955363336,1.808298545,1.03275193,0.716745805,1.380259365
Msn2-chr04-600489,chr04,599562,600808,-0.092172837,1.514039028,2.187957915,1.652909389,0.283610944,0.083663753
Msn2-chr04-601149,chr04,600842,601736,0.971904172,0.851542104,1.473168242,1.60641727,1.226072914,1.396526042
Msn2-chr04-620031,chr04,619850,620200,0.645806204,0.855228527,1.140303172,1.287336449,0.864464758,0.971682748
Msn2-chr04-621793,chr04,621610,621992,0.01654378,0.411549609,0.479665708,0.63935256,0.428646641,-0.32303889
Msn2-chr04-636513,chr04,636202,636776,-0.064479895,0.984246498,1.503561007,0.815701086,0.373681673,-0.09660182
Msn2-chr04-650881,chr04,650282,651432,0.459581712,1.36861206,1.710950454,1.401944276,0.679632403,0.494683385
Msn2-chr04-654105,chr04,653866,654280,0.261515446,0.081519018,0.468194236,0.631912656,0.496689284,0.425845102
Msn2-chr04-668205,chr04,667850,668552,0.379143971,0.034884359,0.575285361,0.747685962,0.517139083,0.383908299
Msn2-chr04-680601,chr04,680490,680840,0.527228091,1.027055465,0.963571575,0.73302518,0.617995994,0.188965214
Msn2-chr04-699809,chr04,699658,700072,0.35145918,0.796774018,1.900680483,0.672371345,0.573584592,0.0493925
Msn2-chr04-704321,chr04,704138,704616,0.124251101,-0.070514149,0.742310753,0.720238681,0.477445279,-0.028779706
Msn2-chr04-715145,chr04,714730,715304,0.264890658,0.862526849,1.113133446,0.73567949,0.431448614,0.337576495
Msn2-chr04-721572,chr04,721322,721576,0.232172989,0.343967232,1.252449221,1.124313196,1.22615819,0.954971982
Msn2-chr04-727566,chr04,727210,727816,-0.153543666,0.347571389,0.827402101,0.953498399,0.572844932,0.895007302
Msn2-chr04-74345,chr04,73898,74792,-0.189401089,0.518756184,0.832431491,0.957312888,-0.000199303,0.128057635
Msn2-chr04-765241,chr04,765034,765672,-0.058038068,1.024419258,2.026315756,1.561028274,0.782128376,0.687836028
Msn2-chr04-768844,chr04,768426,769032,0.765665183,1.594512311,2.171903897,1.809061735,1.538880652,1.552404319
Msn2-chr04-76993,chr04,76842,77192,-0.319897418,0.602886975,0.996465233,0.654565757,0.416369246,0.640377366
Msn2-chr04-803073,chr04,802602,803240,0.505069959,0.094004033,0.965461422,0.97757794,0.533309015,0.339378563
Msn2-chr04-803257,chr04,803018,803176,0.013109168,-0.572219035,0.222145302,0.488075229,0.086988151,0.033419778
Msn2-chr04-806726,chr04,806090,806664,-0.052112389,3.594400667,3.42195327,2.760827036,2.064998656,1.286649295
Msn2-chr04-83590,chr04,83370,83816,0.534199226,1.045575674,1.211545856,1.090489836,0.956663021,0.475936027
Msn2-chr04-835941,chr04,835754,836136,0.180581602,3.091891306,2.248694125,1.474392084,0.930018295,0.872359114
Msn2-chr04-836318,chr04,836202,836648,0.212582704,1.197551021,1.070229471,0.468788229,0.664925144,1.426504595
Msn2-chr04-868169,chr04,868010,868360,-0.005848039,0.188857403,0.798737312,0.788244004,0.2940484,0.03881742
Msn2-chr04-870841,chr04,870378,871240,-0.141529522,0.134951652,0.954130424,0.738441844,-0.001834215,0.060824932
Msn2-chr04-883849,chr04,883626,884136,0.610222356,1.39984308,1.427750796,1.338377247,0.784427027,0.448807685
Msn2-chr04-892537,chr04,892042,893096,-0.137027779,0.382082448,1.36269858,1.224022584,0.585988203,0.596725815
Msn2-chr04-894185,chr04,893962,894440,0.047667253,2.764743734,2.447268909,1.343128961,0.93241115,0.122763354
Msn2-chr04-909625,chr04,909258,909864,-0.083006016,0.611886078,1.254966916,0.872350598,0.173299566,-0.194025388
Msn2-chr04-914441,chr04,914218,914664,0.295395576,0.418225815,1.015018244,0.534352292,0.252363493,0.910867188
Msn2-chr04-915609,chr04,915178,915784,0.285765137,0.997717495,1.401435435,0.823913688,0.274852143,0.271204064
Msn2-chr04-927097,chr04,926890,927240,0.02702033,1.848984291,1.3785957,0.710689885,0.282017184,-0.064701337
Msn2-chr04-94180,chr04,93962,94504,-0.01182299,0.556299531,0.825689069,1.019771129,0.513557222,0.587631455
Msn2-chr04-946269,chr04,945930,946632,0.756725115,0.546543327,0.896811301,0.85853626,0.756688071,0.634098987
Msn2-chr04-955220,chr04,954730,955848,0.061212086,1.711880287,1.982818785,1.391921685,0.45271497,0.175249384
Msn2-chr04-960238,chr04,959818,960456,0.051069199,1.074278013,1.639946388,0.92214982,0.001373606,-0.272401896
Msn2-chr04-973983,chr04,973962,974760,-0.168607523,0.750439683,2.561093137,2.565313769,1.536837201,1.234001662
Msn2-chr04-976693,chr04,976394,977224,0.110442217,2.025350919,2.4084109,1.572012315,0.838050355,0.687023262
Msn2-chr04-981503,chr04,981450,981640,0.53638826,0.912362566,1.331365344,1.035723922,0.719721671,0.815450826
Msn2-chr04-992404,chr04,992522,993096,0.561502144,0.916441393,1.355473296,1.238964267,0.822414483,0.89530291
Msn2-chr05-100131,chr05,99914,100392,0.24267784,1.174561474,1.214012937,1.028914304,0.860682514,0.86158213
Msn2-chr05-116579,chr05,116394,116968,0.681418705,2.849836332,2.453315181,3.245092289,1.279914059,2.088194443
Msn2-chr05-117862,chr05,117802,118312,0.604665,2.071155367,1.805513963,1.13880779,1.073983205,1.257178766
Msn2-chr05-123229,chr05,123050,123592,0.123035114,3.050005761,2.801561177,1.828150964,0.772457583,0.268731453
Msn2-chr05-131193,chr05,131018,131368,0.194476644,-0.083497039,0.735625645,0.947000153,0.427473278,-0.071114628
Msn2-chr05-135637,chr05,135338,136040,0.568184838,0.091705623,0.728286712,0.862971064,0.510465622,0.492884371
Msn2-chr05-138708,chr05,138634,138728,1.18042822,1.432358942,2.039175613,1.656897547,1.386196213,1.356033758
Msn2-chr05-141085,chr05,140906,141640,0.053189472,1.892524854,2.693418002,2.062199865,0.776415944,-0.035735188
Msn2-chr05-147993,chr05,147818,148200,-0.140697935,0.055701052,0.63504169,0.80157237,0.044474937,-0.030480172
Msn2-chr05-152644,chr05,152234,152616,0.011433755,0.32197018,0.739548128,0.670976392,0.468628221,0.107788658
Msn2-chr05-152953,chr05,152650,153384,-0.169271499,1.658057016,2.033531683,1.146558587,0.393430175,-0.466638309
Msn2-chr05-159425,chr05,159274,159656,0.189533186,1.239446203,0.746688383,0.12170386,0.168378296,0.453517532
Msn2-chr05-16142,chr05,15690,16648,0.130393644,1.256927357,2.063336091,1.38709312,0.194426944,0.317426324
Msn2-chr05-177233,chr05,176842,177384,0.504413663,0.274071064,0.84609682,0.905757112,0.743480572,0.574332176
Msn2-chr05-186,chr05,1,296,0.234522935,0.317329954,0.714936351,1.008571668,0.292552111,0.331867685
Msn2-chr05-192577,chr05,192202,192808,0.349577052,2.03070946,1.264882135,0.608711621,0.495408248,0.411886835
Msn2-chr05-194625,chr05,194250,194760,-0.020691928,0.804258375,0.978708091,0.69467389,0.476246796,0.843943298
Msn2-chr05-195073,chr05,194794,195496,0.186128194,1.697966281,1.738762266,0.835606219,0.461671733,-0.154551599
Msn2-chr05-197073,chr05,196778,197352,0.366021687,0.290856236,0.910178081,0.77211143,0.462575387,0.891472396
Msn2-chr05-207353,chr05,207114,207560,0.260825979,-0.586951145,0.730498679,0.904364245,0.465576078,0.434115371
Msn2-chr05-222609,chr05,222570,223176,0.066793264,1.583324494,1.66044295,1.260751523,0.905034025,0.491663646
Msn2-chr05-225629,chr05,225386,225832,-0.836564215,0.839033605,1.814360958,1.436386848,0.711466385,-0.114280595
Msn2-chr05-238361,chr05,238154,238632,-0.273607556,-0.121863517,0.626550234,0.498597455,0.026108879,-0.725955079
Msn2-chr05-242276,chr05,241834,242760,0.151699978,1.486502252,1.942237719,1.207595479,0.376387914,0.379556987
Msn2-chr05-250174,chr05,249770,250536,0.169909717,-0.074473702,0.68089433,1.008413834,0.336669927,0.256278149
Msn2-chr05-259977,chr05,259274,260680,-0.105681177,-0.135204322,0.886640614,1.058651097,0.197313653,0.394187037
Msn2-chr05-261422,chr05,260938,261320,-0.075650876,0.098270691,0.676207563,1.032389317,-0.044039499,0.804121112
Msn2-chr05-266121,chr05,265898,266376,-0.40113359,0.001372966,0.941060577,0.765845593,0.051969641,-0.129993856
Msn2-chr05-268801,chr05,268362,269288,-0.088737156,-0.284549419,1.164056024,0.921394728,-0.062860741,-0.093827525
Msn2-chr05-284681,chr05,284234,284840,-0.013588219,1.122542308,1.531192201,1.140596524,0.768482913,0.165141229
Msn2-chr05-288446,chr05,288202,288584,0.726688683,0.838237839,1.150413023,1.026589952,0.930964488,1.315836147
Msn2-chr05-291801,chr05,291466,292072,-0.022138799,0.26023906,0.694182523,1.053954137,0.62078484,1.098773483
Msn2-chr05-292361,chr05,292330,292776,0.233197262,-0.177998574,0.230561878,0.797521254,0.551047536,1.427916249
Msn2-chr05-303337,chr05,303306,303432,0.262398672,0.647917372,2.045528462,1.368244257,0.255917988,1.038144433
Msn2-chr05-306025,chr05,305770,306280,-0.223319092,0.868324287,0.582016038,0.585781963,0.121376009,0.780549746
Msn2-chr05-311999,chr05,311850,312264,1.039439805,1.222322231,1.457517404,1.049038463,1.143386416,0.954221439
Msn2-chr05-318788,chr05,318698,318824,-0.581569244,-0.218138321,0.823698586,0.027234031,0.002480464,-0.334996791
Msn2-chr05-322057,chr05,321738,322152,-0.19658384,0.24639753,1.209433588,1.007958494,0.073778997,0.052487013
Msn2-chr05-335629,chr05,335594,336040,0.080177774,2.870143692,2.638130409,1.33649484,0.972065417,0.551342522
Msn2-chr05-337569,chr05,337290,337800,-0.5117497,-0.671234605,0.468128956,0.795332331,0.02346243,-0.327462346
Msn2-chr05-33873,chr05,33610,34152,-0.374497018,-0.439951385,0.800173249,0.724964225,0.111214844,-0.745028382
Msn2-chr05-342521,chr05,342282,342632,0.1267031,1.235463504,1.572584919,0.991829294,0.099602857,-0.322286705
Msn2-chr05-349469,chr05,349290,349608,-0.080290089,1.028541288,1.171306036,0.989421658,0.528817223,0.7190718
Msn2-chr05-354985,chr05,354666,355176,0.470851182,0.607371566,1.131711533,0.948308403,0.634791707,0.633158058
Msn2-chr05-364799,chr05,364202,364648,-0.124648816,0.870088227,2.609169964,2.754507903,1.868965462,0.997399564
Msn2-chr05-386561,chr05,386378,386824,0.154938815,0.138399656,0.61484243,0.741784162,-0.095230788,0.527099472
Msn2-chr05-42150,chr05,41866,42504,0.108876984,2.20960359,2.302086847,1.823165172,1.00409252,0.996186157
Msn2-chr05-422777,chr05,422698,422888,-0.250867269,1.489121194,1.832501181,0.728792758,0.184870013,-0.465535318
Msn2-chr05-431417,chr05,431082,431592,0.466029592,0.328390066,1.221312003,1.221977975,0.60514875,0.58070013
Msn2-chr05-432713,chr05,432490,433064,0.227356886,-0.021037342,1.028489416,0.901898181,0.293542305,0.836986984
Msn2-chr05-434657,chr05,434250,435016,0.253734614,0.045206468,0.66688578,0.78445025,0.417724734,0.455675052
Msn2-chr05-435955,chr05,435818,436072,0.274332036,-0.025546374,0.599137349,0.900897846,0.265921157,0.527229264
Msn2-chr05-438897,chr05,438506,439016,0.290014053,-0.308293226,0.619378109,0.749845266,0.451311617,0.290176691
Msn2-chr05-442169,chr05,441738,442248,0.952227868,1.652744415,1.71650329,1.01475388,0.831880779,0.604536933
Msn2-chr05-448995,chr05,448810,449320,0.573066952,1.058178825,1.316505313,1.159883713,0.687722199,0.415142154
Msn2-chr05-461833,chr05,461578,462472,-0.129281705,2.331662503,2.175780907,1.181360622,0.32835998,0.160933624
Msn2-chr05-465793,chr05,465642,466024,-0.035216474,0.24495218,0.56306836,0.706080812,0.534851098,0.694143098
Msn2-chr05-468229,chr05,468010,468488,-0.025687359,1.469816875,2.630590819,2.532319111,0.42796002,-0.095125551
Msn2-chr05-469485,chr05,469226,469736,-0.026571792,-0.075812964,0.437739672,0.70156481,0.487075418,0.188490653
Msn2-chr05-475033,chr05,474442,475784,0.101768102,2.153270215,1.840531187,0.720875168,0.343905142,-0.201444536
Msn2-chr05-487473,chr05,487210,487656,0.317017601,0.106132817,0.826868457,1.086634999,0.605700545,0.368671982
Msn2-chr05-491428,chr05,490698,491560,-0.225155446,1.55947755,2.233014483,1.417687654,0.220712334,-0.508291123
Msn2-chr05-492766,chr05,492202,492616,0.506300487,0.744623088,1.229939941,1.344538624,0.645707092,0.579613158
Msn2-chr05-497900,chr05,497802,498344,0.608924791,1.303314428,1.438252528,1.291875659,0.825927915,0.422556615
Msn2-chr05-503838,chr05,503530,503912,0.171024079,0.800782978,0.907859092,0.97220581,0.699404673,1.300055898
Msn2-chr05-522841,chr05,522538,523112,-0.322366849,-0.031603319,1.217224852,0.797981874,0.08404714,-0.027700373
Msn2-chr05-545582,chr05,545546,545992,0.681679411,1.765377444,1.788693658,1.108844416,1.25751151,1.099660856
Msn2-chr05-559279,chr05,559274,559368,-0.244471598,1.020831485,2.284321949,1.504018282,0.521101719,1.057317942
Msn2-chr05-570169,chr05,569930,570536,0.900971671,0.991993991,1.490624227,1.57093735,1.103843181,1.292557707
Msn2-chr05-576681,chr05,576522,576872,0.615083606,0.726499463,1.036951156,1.281425314,0.655908682,0.417512659
Msn2-chr05-6313,chr05,6090,6664,0.212368143,0.166764653,0.80464211,1.00389843,0.431159464,0.316890593
Msn2-chr05-69126,chr05,68586,69000,0.781739113,2.154595877,1.964378516,1.399827499,0.739976587,0.638633447
Msn2-chr05-85279,chr05,85002,85576,0.245132605,2.949215634,3.001854366,1.826152828,1.2607036,1.184533769
Msn2-chr05-86563,chr05,86314,86888,0.521087415,1.164406361,1.424126373,1.14432939,0.817561327,0.531930357
Msn2-chr06-101417,chr06,101194,101704,0.318522164,0.487198095,0.912053663,0.953625714,0.68664165,0.632734399
Msn2-chr06-106121,chr06,105642,106248,-0.154549522,1.748347552,1.200209354,0.936620676,0.697746439,0.415788783
Msn2-chr06-106769,chr06,106474,107016,-0.190761926,1.859851159,1.980527796,1.228112041,0.807746732,0.349087738
Msn2-chr06-131441,chr06,131018,131816,-0.318381276,-0.033787264,0.793696843,1.022919194,-0.114031611,-0.390408658
Msn2-chr06-138473,chr06,138442,138568,0.43071352,1.335966431,1.797906355,1.147133309,0.374216675,0.795179848
Msn2-chr06-138833,chr06,138602,138952,0.546846601,0.711062625,1.18976332,1.001542364,0.558696665,0.530710977
Msn2-chr06-148729,chr06,148618,149000,-0.074117023,-0.272827984,0.641564992,0.925898667,0.099170519,0.156794898
Msn2-chr06-15201,chr06,14634,15720,0.195201302,0.23887176,0.231809392,0.275727654,0.761309326,1.43087009
Msn2-chr06-157985,chr06,157738,158184,0.271625073,0.03195542,0.996719851,0.957084046,0.567258776,0.357204268
Msn2-chr06-162213,chr06,161962,162344,0.409424835,0.314174651,0.911052918,1.051727883,0.612243028,0.549567743
Msn2-chr06-167457,chr06,167210,167688,0.310185642,-0.159472547,0.601858282,0.747527991,0.45846976,0.165383751
Msn2-chr06-173697,chr06,173514,173928,0.308195002,0.21927426,0.662188825,0.723908085,0.323408045,0.502790016
Msn2-chr06-176849,chr06,176714,177160,0.035672162,1.743220943,1.818506248,0.674050324,0.248261539,0.349072726
Msn2-chr06-181017,chr06,180778,181224,0.652087735,0.635824795,1.16266917,0.979997852,0.803027436,0.68279723
Msn2-chr06-183545,chr06,183242,183976,-0.122197522,2.28282361,1.149252134,0.167346993,0.344302718,-0.26616774
Msn2-chr06-191558,chr06,191274,191720,0.705589054,0.240033831,1.414688903,1.244309553,1.032520697,0.996811747
Msn2-chr06-203665,chr06,203146,204328,-0.029009945,0.337342977,0.960734271,0.884719901,0.325013677,0.433055113
Msn2-chr06-205014,chr06,204778,205256,0.329164127,0.844626179,0.878477043,0.843495303,0.694661138,0.636660481
Msn2-chr06-210577,chr06,210538,210664,0.842444249,0.407852758,0.897701351,1.212152897,1.017956081,0.93633272
Msn2-chr06-221761,chr06,221546,221928,0.295380633,1.375961744,0.943366293,0.935898477,0.452730207,0.244001929
Msn2-chr06-225121,chr06,224586,225096,-0.104145358,2.246647922,1.731241646,0.957444887,0.472534822,-0.060514186
Msn2-chr06-225585,chr06,225354,225928,0.204261482,2.387151495,1.604954323,0.966096124,0.319344352,-0.008802595
Msn2-chr06-226753,chr06,226474,227016,0.077236229,0.747119528,1.129565546,0.8212255,0.682747381,0.3296028
Msn2-chr06-233857,chr06,233578,234120,-0.465638029,-0.243851423,0.737660064,0.721244473,0.021017845,-0.023334144
Msn2-chr06-263801,chr06,263306,263848,0.131852099,0.625438332,1.620897942,1.352897982,0.537340532,0.135176624
Msn2-chr06-269958,chr06,269738,270248,0.68087361,1.23034716,1.761815698,1.960262698,1.031329968,1.427189943
Msn2-chr06-4924,chr06,4522,5128,1.072680367,1.923495812,1.938491544,1.990430585,1.681521727,1.617123909
Msn2-chr06-54505,chr06,54058,54504,0.292044006,0.842027654,0.456566079,0.701880275,0.834571112,1.083017091
Msn2-chr06-55233,chr06,54410,55560,-0.283991579,0.358017271,1.215367233,1.173665098,0.397649556,-0.010377152
Msn2-chr06-75086,chr06,74922,75400,0.202114665,0.938648419,1.694417431,1.151134982,0.510027729,0.384082506
Msn2-chr06-76625,chr06,76490,76840,-0.261027311,0.804637628,0.929729991,0.336960834,0.572527967,1.047473568
Msn2-chr06-90638,chr06,90346,90888,0.116402972,0.567885025,1.246483948,0.860414549,0.742298092,0.213900189
Msn2-chr06-95697,chr06,95434,95944,0.021804168,2.142193982,2.29900825,1.556746221,0.90529587,0.742774227
Msn2-chr07-1001343,chr07,1001514,1002120,0.806196137,1.541268095,1.688878609,1.552823034,1.134673616,0.96428941
Msn2-chr07-1004246,chr07,1004074,1004520,0.466057,0.416287688,1.275756901,0.919385526,1.011768974,0.945033301
Msn2-chr07-1026249,chr07,1025898,1026376,0.28418175,1.899304097,1.648233561,0.903116394,0.410016497,0.499071765
Msn2-chr07-1026852,chr07,1026762,1027176,-0.083048418,0.252206992,1.235180147,0.708808477,0.481570286,0.333220266
Msn2-chr07-1050553,chr07,1050218,1050664,-0.260664642,1.758091823,1.789642264,0.791342541,0.187962303,0.029769594
Msn2-chr07-1052185,chr07,1051946,1052488,0.152785426,1.476999755,1.073360335,0.773589428,0.347570754,-0.26197577
Msn2-chr07-1058553,chr07,1058410,1058856,0.261546497,0.624339902,0.934687581,0.705966957,0.775507459,0.92776954
Msn2-chr07-1062073,chr07,1061962,1062280,0.401482868,1.697326297,0.843335701,0.369027146,0.65886249,0.519244856
Msn2-chr07-107649,chr07,107466,107880,-0.650725373,-0.348462782,0.400209405,0.815057807,-0.171392378,-0.19674544
Msn2-chr07-1084188,chr07,1083786,1084552,0.80181487,0.748186635,1.414176268,1.62420374,1.086199069,1.226033589
